columna,cobertura_ola1,cobertura_ola2,cobertura_ola3,clasificacion
org_asoc_camp,0.0,0.0,0.3078947368421053,EXCLUIDA_SOLO_OLA3
fb_asoc_camp,0.0,0.0,0.017105263157894738,EXCLUIDA_SOLO_OLA3
org_cooptrab,0.0,0.0,0.3078947368421053,EXCLUIDA_SOLO_OLA3
fb_cooptrab,0.0,0.0,0.035526315789473684,EXCLUIDA_SOLO_OLA3
ano_desliza,0.0,0.0,0.02631578947368421,EXCLUIDA_SOLO_OLA3
sequias,0.0,0.0,0.3078947368421053,EXCLUIDA_SOLO_OLA3
sequia_veces,0.0,0.0,0.21052631578947367,EXCLUIDA_SOLO_OLA3
ano_sequia,0.0,0.0,0.21052631578947367,EXCLUIDA_SOLO_OLA3
seq_acued,0.0,0.0,0.21052631578947367,EXCLUIDA_SOLO_OLA3
seq_alcan,0.0,0.0,0.21052631578947367,EXCLUIDA_SOLO_OLA3
seq_alumb,0.0,0.0,0.21052631578947367,EXCLUIDA_SOLO_OLA3
seq_vias,0.0,0.0,0.21052631578947367,EXCLUIDA_SOLO_OLA3
seq_insted,0.0,0.0,0.21052631578947367,EXCLUIDA_SOLO_OLA3
seq_psalud,0.0,0.0,0.21052631578947367,EXCLUIDA_SOLO_OLA3
seq_insdep,0.0,0.0,0.21052631578947367,EXCLUIDA_SOLO_OLA3
